MassiveID	filename	SampleType	SampleTypeSub1	SampleCollectionDateandTime	Country	LatitudeandLongitude	DepthorAltitudeMeters	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOBroadScale	ENVOLocalScale	ENVOMediumScale	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	ENVOLocalScaleIndex	ENVOBroadScaleIndex	ENVOMediumScaleIndex	USI
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_55.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5001389|22.63133	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_58.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5001389|22.63133	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_61.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_64.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_67.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_23 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_26.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_29.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_32.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/babayani_DOC_35 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_38 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_D0C_41 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/babayani_DOC_44.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_47.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_50.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_53.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_56.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_59.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5001389|22.63133	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_62.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5001389|22.63133	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_65.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Babayani_DOC_68.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Chabo_11_Blank.mzML	blank_extraction	blank_extraction	7/24/2022	Botswana		0.0						2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Chabo_13.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.546111|22.571667	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Chabo_10.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.545278|22.559722	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Chabo_6.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.546111|22.571667	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Chabo_unlabeled.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana		0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Chabo_15.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.545278|22.559722	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Chabo_3.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.546111|22.571667	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Chabo_14.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.666944|22.548056	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/Chabo_12.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.666944|22.548056	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_NEG/HLB_Blank.mzML	blank_extraction	blank_extraction	7/24/2022	Botswana								2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (negative)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_1.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_2.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_3.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_4.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_5.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_6.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_7.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_8.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_9.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_10.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_11.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_12.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_13.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.254483|23.39697	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_PPL_14.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.254483|23.39697	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_1.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_2.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_3.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_4.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_5.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_6.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_7.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_8.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_9.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_10.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_11.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_12.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_13.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.254483|23.39697	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_HLB_14.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.254483|23.39697	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_1.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_2.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_3.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_4.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19619|23.44262	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_5.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_6.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_7.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_8.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.20665|23.40359	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_9.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_10.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_11.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_12.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.19476|23.4568	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_13.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.254483|23.39697	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Metsi_MCX_14.mzML	environmental	dissolvedorganicmatter_water_freshwater	07/05/2024	Botswana	-19.254483|23.39697	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_21.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_24.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_27r.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
