MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_SampleID	ATTRIBUTE_SampleName	ATTRIBUTE_PPL_LOT_Number	ATTRIBUTE_PPL_Box_Number	ATTRIBUTE_Project	ATTRIBUTE_Experiment	ATTRIBUTE_Experiment_Blanks	ATTRIBUTE_SampleType	ATTRIBUTE_SampleVolume_mL	ATTRIBUTE_Contact	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	Redissolved in [ul] 80% MeOH 1%FA	Comment	Flow rate	Pump set up	Link BCO-DMO	Sample_ID (BCO-DMO)	Sampling Strategy	Year	Lon	Lat	DateTime_local	ISO_DateTime_UTC	ContactTime	DOC_umol/L	Total_N_umol/L	Total_P_umol/L	Phosphate_umol/L	Silicate_umol/L	N_plus_N_umol/L	Ammonia_umol/L	PON_ug/L	POC_ug/L	PON15_permil	POC13_permil	Salinity	Temperature_C	PicoEukaryotes_cells/uL	Prochlorococcus_cells/uL	Synechococcus_cells/uL	Heterotrophs_cells/uL	M_C_ratio	BIX	HIX	FI	Ultra_Violet_Humic_like_RFU	Marine_Humic_like_RFU	Visible_Humic_like_RFU	Tryptophan_like_RFU	Tyrosine_like_RFU	Phenylalanine_like_RFU	Fulvic_Acid_like_RFU	Optical_Brighteners_RFU	Diesel_Band_II_RFU	Petroleum_like_RFU	Lignin_like_RFU	PARAFAC1	PARAFAC2	PARAFAC3	PARAFAC4	PARAFAC5	PARAFAC6
MSV000088021	Mo_2019_568_B.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_568_B	T_T4_OF_A			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_569.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_569	T_T4_OF_B			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_57.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_57	Mu_PC_T48_3	6433236_02	SD_4	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_570.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_570	T_T4_IF_A			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_571.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_571	T_T4_IF_B			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_572_B.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_572_B	T_T4_MF_A			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_573.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_573	T_T4_MF_B			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_574.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_574	T_T4_OW_A			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_575.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_575	T_T4_OW_B			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_576.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_576	T_T4_IW_A			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_577.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_577	T_T4_IW_B			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_578.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_578	T_T4_MF_A			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_579.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_579	T_T4_MF_B			Moorea19	Targaryen	Targaryen	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_58.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_58	Mu_WA_T48_1	6433236_02	SD_4	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_580.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_580	L_T0_CT			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_581.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_581	L_T0_CTMC			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_582.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_582	L_T0_IN			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_583.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_583	L_T0_INMC			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_584.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_584	L_T0_OFF			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_585.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_585	L_T0_OFFMC			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_586.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_586	L_T4_CT_A			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_587.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_587	L_T4_CT_B			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_588.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_588	L_T4_IN_A			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_589.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_589	L_T4_IN_B			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_59.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_59	Mu_WA_T48_2	6433236_02	SD_4	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_590.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_590	L_T4_INMC_A			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_591.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_591	L_T4_INMC_B			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_592.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_592	L_T4_OFF_A			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_593.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_593	L_T4_OFF_B			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_594.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_594	L_T4_OFFMC_A			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_595.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_595	L_T4_OFFMC_B			Moorea19	Lannister	Lannister	Incubate	800				80.0																																																		
MSV000088021	Mo_2019_596.mzML	blank_extraction	blank_extraction	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_596	Jacqui_Blank1			Moorea19	Jaqui	Jaqui_Blank	Blank	800				80.0		x																																																
MSV000088021	Mo_2019_598.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_598	L_T4_CTMC_A			Moorea19	Lannister	Lannister																																																								
MSV000088021	Mo_2019_599.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_599	L_T4_CTMC_B			Moorea19	Lannister	Lannister																																																								
MSV000088021	Mo_2019_6.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_6	Mu_TR_T0_3	6433236_02	SD_3	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_60.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_60	Mu_WA_T48_3	6433236_02	SD_4	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_600.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_600	OP_1			Moorea19	Optimus_Prime	Optimus_Prime						50.0																																																		
MSV000088021	Mo_2019_601.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_601	OP_2			Moorea19	Optimus_Prime	Optimus_Prime						50.0																																																		
MSV000088021	Mo_2019_602.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_602	OP_3			Moorea19	Optimus_Prime	Optimus_Prime						50.0																																																		
MSV000088021	Mo_2019_603.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_603	OP_4			Moorea19	Optimus_Prime	Optimus_Prime						50.0																																																		
MSV000088021	Mo_2019_604.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_604	OP_5			Moorea19	Optimus_Prime	Optimus_Prime						50.0																																																		
MSV000088021	Mo_2019_605.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_605	OP_6			Moorea19	Optimus_Prime	Optimus_Prime						50.0																																																		
MSV000088021	Mo_2019_606.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_606	OP_8			Moorea19	Optimus_Prime	Optimus_Prime						50.0																																																		
MSV000088021	Mo_2019_607.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_607	OP_9			Moorea19	Optimus_Prime	Optimus_Prime						50.0																																																		
MSV000088021	Mo_2019_61.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_61	Mu_IC_STD_1	6433236_02	SD_4	Moorea19	MuTANT	MuTANT	Extraction_Standard	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_62.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_62	Mu_IC_STD_0.1	6433236_02	SD_4	Moorea19	MuTANT	MuTANT	Extraction_Standard	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_63.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_63	Mu_TR_STD_1	6433236_02	SD_4	Moorea19	MuTANT	MuTANT	Extraction_Standard	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_64.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_64	Mu_IC_TR_.01	6433236_02	SD_4	Moorea19	MuTANT	MuTANT	Extraction_Standard	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_65.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_65	Mu_PC_STD_1	6433236_02	SD_4	Moorea19	MuTANT	MuTANT	Extraction_Standard	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_66.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_66	Mu_PC_STD_0.1	6433236_02	SD_4	Moorea19	MuTANT	MuTANT	Extraction_Standard	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_67.mzML	blank_extraction	blank_extraction	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_67	Mu_Blank	6433236_02	SD_3	Moorea19	MuTANT	MuTANT_Blank	Blank	800	Irina			80.0		8ml/min																																																
