MassiveID	filename	SampleType	SampleTypeSub1	SampleCollectionDateandTime	Country	LatitudeandLongitude	DepthorAltitudeMeters	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOBroadScale	ENVOLocalScale	ENVOMediumScale	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	ENVOLocalScaleIndex	ENVOBroadScaleIndex	ENVOMediumScaleIndex	USI
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0134.mzML	environmental	water_seawater	4/6/22 10:07	French Polynesia	-17.4712|-149.83273	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0135.mzML	environmental	water_seawater	4/6/22 9:36	French Polynesia	-17.47055|-149.83678	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0136.mzML	environmental	water_seawater	4/6/22 9:36	French Polynesia	-17.47055|-149.83678	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0137.mzML	environmental	water_seawater	4/6/22 9:29	French Polynesia	-17.47093|-149.84355	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0138.mzML	environmental	water_seawater	4/6/22 9:29	French Polynesia	-17.47093|-149.84355	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0139.mzML	environmental	water_seawater	4/6/22 9:53	French Polynesia	-17.45234|-149.83852	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0140.mzML	environmental	water_seawater	4/6/22 9:53	French Polynesia	-17.45234|-149.83852	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0142.mzML	environmental	water_seawater	4/1/22 12:48	French Polynesia	-17.46436|-149.83965	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0143.mzML	environmental	water_seawater	4/1/22 12:48	French Polynesia	-17.46436|-149.83965	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0144.mzML	environmental	water_seawater	4/1/22 12:39	French Polynesia	-17.4753|-149.84323	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0145.mzML	environmental	water_seawater	4/1/22 12:39	French Polynesia	-17.4753|-149.84323	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0146.mzML	environmental	water_seawater	4/1/22 12:31	French Polynesia	-17.47555|-149.84177	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0148.mzML	environmental	water_seawater	4/1/22 12:25	French Polynesia	-17.4765|-149.84277	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0149.mzML	environmental	water_seawater	4/1/22 12:25	French Polynesia	-17.4765|-149.84277	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0150.mzML	environmental	water_seawater	4/1/22 11:45	French Polynesia	-17.47769|-149.8433	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0151.mzML	environmental	water_seawater	4/1/22 11:45	French Polynesia	-17.47769|-149.8433	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0152.mzML	environmental	water_seawater	4/1/22 12:00	French Polynesia	-17.47972|-149.84329	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0153.mzML	environmental	water_seawater	4/1/22 12:00	French Polynesia	-17.47972|-149.84329	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0154.mzML	environmental	water_seawater	4/1/22 12:15	French Polynesia	-17.48084|-149.84299	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0155.mzML	environmental	water_seawater	4/1/22 12:15	French Polynesia	-17.48084|-149.84299	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0156.mzML	environmental	water_seawater	4/1/22 12:22	French Polynesia	-17.48148|-149.84271	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0158.mzML	environmental	water_seawater	4/1/22 12:40	French Polynesia	-17.48227|-149.84135	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0159.mzML	environmental	water_seawater	4/1/22 12:40	French Polynesia	-17.48227|-149.84135	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0160.mzML	environmental	water_seawater	4/1/22 12:55	French Polynesia	-17.48296|-149.84003	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0161.mzML	environmental	water_seawater	4/1/22 12:55	French Polynesia	-17.48296|-149.84003	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0162.mzML	environmental	water_seawater	4/1/22 13:21	French Polynesia	-17.48365|-149.83768	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0164.mzML	environmental	water_seawater	4/1/22 13:15	French Polynesia	-17.48352|-149.83844	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0165.mzML	environmental	water_seawater	4/1/22 13:15	French Polynesia	-17.48352|-149.83844	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0166.mzML	environmental	water_seawater	4/3/22 10:00	French Polynesia	-17.46341|-149.83818	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0167.mzML	environmental	water_seawater	4/3/22 10:00	French Polynesia	-17.46341|-149.83818	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0168.mzML	environmental	water_seawater	4/3/22 9:50	French Polynesia	-17.47539|-149.84402	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0169.mzML	environmental	water_seawater	4/3/22 9:50	French Polynesia	-17.47539|-149.84402	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
MSV000090798	mzml_pos/SPIFFY_pos_mzml/Mo22_0170.mzML	environmental	water_seawater	4/3/22 9:44	French Polynesia	-17.47582|-149.84344	0	marine biome	sea water				2022	liquid, solid phase extraction (PPL)	methanol (100%)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)												
