MassiveID	filename	MassSpectrometer	SampleType	NCBITaxonomy	ChromatographyAndPhase	UBERONBodyPartName	IonizationSourceAndPolarity
MSV000083083	00077E9980.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9987.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9988.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E998C.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E998E.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E998F.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9998.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E999A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E999C.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99A5.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99A7.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99A9.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99AC.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99B0.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99B1.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99B3.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99B4.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99B6.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99BA.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99BF.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99C1.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99C2.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99C2.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99C3.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99C4.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99C4.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99CB.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99D5.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99D6.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99D7.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99D8.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99D9.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99D9.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99DB.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99E0.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99E1.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99E8.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99EA.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99EE.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99F3.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99F5.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99F8.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99F9.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99FA.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99FD.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E99FF.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A02.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A03.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A07.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A08.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A09.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A0A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A0E.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A0F.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A11.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A18.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A1E.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A1F.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A21.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A25.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A26.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A29.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A2B.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A2B.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A2D.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A32.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A36.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A36.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A37.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A3E.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A3F.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A3F.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A40.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A45.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A47.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A48.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A4D.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A4E.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A5A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A5E.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A63.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A66.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A68.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A6A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A6C.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A71.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A72.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A73.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A74.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A75.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A7A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A7D.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A7F.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A7F.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A80.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A81.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A82.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A84.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A8A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A8B.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A8C.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A92.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A93.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A94.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A95.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A97.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A99.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A9B.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A9C.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A9D.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A9E.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9A9F.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AA3.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AA3.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AA5.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AA6.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AA7.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AAC.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AAF.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AAF.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AB0.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AB1.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AB5.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AB6.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AB7.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9ABC.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9ABD.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9ABE.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9ABF.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AC2.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AC3.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AC4.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AC5.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AC7.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AC8.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9ACB.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9ACE.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AD1.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AD2.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AD4.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9ADA.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9ADC.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9ADF.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AE1.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AE6.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AE7.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AE9.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AEA.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AED.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AF1.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AF3.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AF8.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9AFF.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B00.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B05.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B0D.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B0F.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B10.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B11.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B14.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B15.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B16.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B17.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B1B.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B21.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B24.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B27.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B27.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B28.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B29.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B2A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B2A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B2B.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B2B.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B2F.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B30.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B31.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B33.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B34.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B37.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B3A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B40.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B41.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B46.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B47.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B4A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B4A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B50.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B55.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B56.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B5D.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B62.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B66.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B6B.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B75.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B76.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B7A.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B7B.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B7D.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
MSV000083083	00077E9B7E.mzML	Q Exactive|MS:1001911	animal	10114|Rattus	reverse phase (C18)	caecum	electrospray ionization (positive)
