MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase
MSV000097043	Com50_15_500ppm_cent_neg.mzML	plant	plant_angiospermae	53719|Eclipta prostrata	whole plant	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lau50_04_500ppm_cent_pos.mzML	plant	plant_angiospermae	545644|Lindera aggregata	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauE04_500ppm_cent_pos.mzML	plant	plant_angiospermae	545644|Lindera aggregata	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauW04_500ppm_cent_pos.mzML	plant	plant_angiospermae	545644|Lindera aggregata	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	545644|Lindera aggregata	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauW02_500ppm_cent_neg.mzML	plant	plant_angiospermae	545644|Lindera aggregata	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LauW04_500ppm_cent_neg.mzML	plant	plant_angiospermae	545644|Lindera aggregata	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Umb50_07_500ppm_cent_pos.mzML	plant	plant_angiospermae	54711|Conioselinum officinale	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	UmbE07_500ppm_cent_pos.mzML	plant	plant_angiospermae	54711|Conioselinum officinale	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	UmbW07_500ppm_cent_pos.mzML	plant	plant_angiospermae	54711|Conioselinum officinale	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Typ50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	54711|Conioselinum officinale	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Umb50_06_500ppm_cent_neg.mzML	plant	plant_angiospermae	54711|Conioselinum officinale	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Umb50_10_500ppm_cent_neg.mzML	plant	plant_angiospermae	54711|Conioselinum officinale	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Mag50_02_500ppm_cent_pos.mzML	plant	plant_angiospermae	54732|Magnolia kobus	flower	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	MagE02_500ppm_cent_pos.mzML	plant	plant_angiospermae	54732|Magnolia kobus	flower	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	MagW02_500ppm_cent_pos.mzML	plant	plant_angiospermae	54732|Magnolia kobus	flower	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	MagE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	54732|Magnolia kobus	flower	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Mel50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	54732|Magnolia kobus	flower	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	MelW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	54732|Magnolia kobus	flower	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Sau50_02_500ppm_cent_pos.mzML	plant	plant_angiospermae	54806|Saururus chinensis	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	SauE02_500ppm_cent_pos.mzML	plant	plant_angiospermae	54806|Saururus chinensis	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	SauW02_500ppm_cent_pos.mzML	plant	plant_angiospermae	54806|Saururus chinensis	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutE04_500ppm_cent_neg.mzML	plant	plant_angiospermae	54806|Saururus chinensis	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rut50_02_500ppm_cent_neg.mzML	plant	plant_angiospermae	54806|Saururus chinensis	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutW02_500ppm_cent_neg.mzML	plant	plant_angiospermae	54806|Saururus chinensis	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rut50_03_500ppm_cent_pos.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rut50_09_500ppm_cent_pos.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutE03_500ppm_cent_pos.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutE09_500ppm_cent_pos.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutW03_500ppm_cent_pos.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutW09_500ppm_cent_pos.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RubW02_500ppm_cent_neg.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RubW03_500ppm_cent_neg.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutE03_500ppm_cent_neg.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutW09_500ppm_cent_neg.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutW06_500ppm_cent_neg.mzML	plant	plant_angiospermae	55188|Citrus unshiu	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Dio50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	55575|Dioscorea polystachya	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DioE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	55575|Dioscorea polystachya	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DioW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	55575|Dioscorea polystachya	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Dio50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	55575|Dioscorea polystachya	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DioE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	55575|Dioscorea polystachya	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DioW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	55575|Dioscorea polystachya	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_17_500ppm_cent_pos.mzML	plant	plant_angiospermae	55635|Inula helenium	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE17_500ppm_cent_pos.mzML	plant	plant_angiospermae	55635|Inula helenium	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW17_500ppm_cent_pos.mzML	plant	plant_angiospermae	55635|Inula helenium	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE13_500ppm_cent_neg.mzML	plant	plant_angiospermae	55635|Inula helenium	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE08_500ppm_cent_neg_20231226164812.mzML	plant	plant_angiospermae	55635|Inula helenium	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE04_500ppm_cent_neg.mzML	plant	plant_angiospermae	55635|Inula helenium	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Cup50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	leaf	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Cup50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	leaf	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Cup50_02_500ppm_cent_pos.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	seed	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Cup50_02_500ppm_cent_neg.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	seed	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	CupE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	leaf	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	CupE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	leaf	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	CupE02_500ppm_cent_pos.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	seed	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	CupE02_500ppm_cent_neg.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	seed	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	CupW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	leaf	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	CupW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	leaf	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	CupW02_500ppm_cent_pos.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	seed	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	CupW02_500ppm_cent_neg.mzML	plant	plant_angiospermae	58046|Platycladus orientalis	seed	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_07_500ppm_cent_pos.mzML	plant	plant_angiospermae	588669|Aster tataricus	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE07_500ppm_cent_pos.mzML	plant	plant_angiospermae	588669|Aster tataricus	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW07_500ppm_cent_pos.mzML	plant	plant_angiospermae	588669|Aster tataricus	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_16_500ppm_cent_neg.mzML	plant	plant_angiospermae	588669|Aster tataricus	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	588669|Aster tataricus	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_05_500ppm_cent_neg.mzML	plant	plant_angiospermae	588669|Aster tataricus	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Iri50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	58944|Iris domestica	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	IriE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	58944|Iris domestica	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	IriW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	58944|Iris domestica	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Iri50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	58944|Iris domestica	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	IriW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	58944|Iris domestica	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	IriE02_500ppm_cent_neg.mzML	plant	plant_angiospermae	58944|Iris domestica	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lil50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	59045|Anemarrhena asphodeloides	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LilE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	59045|Anemarrhena asphodeloides	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LilW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	59045|Anemarrhena asphodeloides	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lil50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	59045|Anemarrhena asphodeloides	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LilW06_500ppm_cent_neg.mzML	plant	plant_angiospermae	59045|Anemarrhena asphodeloides	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LilE08_500ppm_cent_neg.mzML	plant	plant_angiospermae	59045|Anemarrhena asphodeloides	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ran50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	64034|Actaea heracleifolia	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RanE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	64034|Actaea heracleifolia	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RanW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	64034|Actaea heracleifolia	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Pot50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	64034|Actaea heracleifolia	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	PyrW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	64034|Actaea heracleifolia	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RanW02_500ppm_cent_neg.mzML	plant	plant_angiospermae	64034|Actaea heracleifolia	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Pyr50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	642533|Pyrola japonica f. subaphylla	whole plant	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	PyrE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	642533|Pyrola japonica f. subaphylla	whole plant	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	PyrW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	642533|Pyrola japonica f. subaphylla	whole plant	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Por50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	642533|Pyrola japonica f. subaphylla	whole plant	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	PorE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	642533|Pyrola japonica f. subaphylla	whole plant	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	PorW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	642533|Pyrola japonica f. subaphylla	whole plant	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Typ50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	644748|Typha orientalis	pollen	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	TypE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	644748|Typha orientalis	pollen	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	TypW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	644748|Typha orientalis	pollen	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Sty50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	644748|Typha orientalis	pollen	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	StyE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	644748|Typha orientalis	pollen	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	StyW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	644748|Typha orientalis	pollen	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Dit50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
