MassiveID	filename	SampleType	ENVOEnvironmentMaterial	UBERONBodyPartName	NCBITaxonomy	LatitudeandLongitude	SampleCollectionDateandTime	DepthorAltitudeMeters	SampleTypeSub1	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	Country	HumanPopulationDensity	qiita_sample_name
MSV000085480	ETNP_58.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-103	dissolvedorganicmatter_water_saline	2017	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP_59.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-97	dissolvedorganicmatter_water_saline	2017	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP_6.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-87	dissolvedorganicmatter_water_saline	2017	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP_60.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-77	dissolvedorganicmatter_water_saline	2017	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP_Profiles_188_B.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-70	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP_Profiles_54_B.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-150	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_180.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-170	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_181.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-150	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_182.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-130	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_183.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-120	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_184.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-110	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_185.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-100	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_186.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-90	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_187.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-80	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_189.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-30	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_36.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-225	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_37.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-200	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_38.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-130	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_40.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-110	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_41.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-100	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_42.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-70	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_43.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-50	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_44.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-20	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_45.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-90	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_46.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-80	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_47.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-498	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_49.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-350	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_50.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-300	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_51.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-250	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_52.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-170	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_53.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-160	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_54.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-150	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_55.mzML	environmental	sea water	not applicable	not applicable	16|-110	""	-140	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP_Profiles_16_B.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-398	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_17.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-350	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_18.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-300	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_19.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-250	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_20.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-225	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_21.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-200	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_22.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-175	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_23.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-100	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_24.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-95	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_25.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-90	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_26.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-85	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_27.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-80	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_28.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-60	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_29.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-140	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_30.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-130	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_31.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-120	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_32.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-110	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_33.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-70	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_34.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-40	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_35.mzML	environmental	sea water	not applicable	not applicable	17|-100.45	""	-20	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_56.mzML	environmental	sea water	not applicable	not applicable	18.5|-108.5	""	-199	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_57.mzML	environmental	sea water	not applicable	not applicable	18.5|-108.5	""	-170	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_58.mzML	environmental	sea water	not applicable	not applicable	18.5|-108.5	""	-150	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_59.mzML	environmental	sea water	not applicable	not applicable	18.5|-108.5	""	-120	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_60.mzML	environmental	sea water	not applicable	not applicable	18.5|-108.5	""	-100	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_61.mzML	environmental	sea water	not applicable	not applicable	18.5|-108.5	""	-90	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_62.mzML	environmental	sea water	not applicable	not applicable	18.5|-108.5	""	-250	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_63.mzML	environmental	sea water	not applicable	not applicable	18.5|-108.5	""	-80	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_64.mzML	environmental	sea water	not applicable	not applicable	18.5|-108.5	""	-70	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
MSV000085480	ETNP18_Profiles_65.mzML	environmental	sea water	not applicable	not applicable	18.5|-108.5	""	-60	dissolvedorganicmatter_water_saline	2018	liquid, solid phase extraction (PPL)	""	not applicable	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable
