MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters
MSV000099794	Tithonia_rotundifolia_seed_highmz.mzML	plant	plant_NOS	105388|Tithonia rotundifolia	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/50-red-mexican-torch-sunflower-tithonia-rotundifolia-red-orange-flower-seeds-320140766?_pos=1&_sid=9eb1eec4c&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Tradescantia_ohiensis_seed_highmz.mzML	plant	plant_NOS	77340|Tradescantia ohiensis	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/100-purple-ohio-spiderwort-widows-tears-bluejacket-tradescantia-ohiensis-flower-seeds-320140244?_pos=1&_sid=f2cd51c5a&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Tragopogon_porrifolius_seed_highmz.mzML	plant	plant_NOS	13731|Tragopogon porrifolius	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/50-mammoth-sandwich-island-salsify-white-root-vegetable-oyster-flower-seeds-combined-s-h-320139946?_pos=1&_sid=cd80fac8a&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Valeriana_officinalis_seed_highmz.mzML	plant	plant_NOS	19953|Valeriana officinalis	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/250-valerian-garden-heliotrope-heal-all-valeriana-officinalis-herb-flower-seeds-320139967?_pos=1&_sid=b956715a8&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Verbena_hastata_seed_highmz.mzML	plant	plant_NOS	443381|Verbena hastata	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/1000-pink-vervain-verbena-hastata-rosea-flower-seeds-320140544?_pos=1&_sid=5a29416fe&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Weigela_florida_seed_highmz.mzML	plant	plant_NOS	79612|Weigela florida	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/50-old-fashioned-weigela-florida-bush-shrub-flower-seeds-comb-s-h-320140312?_pos=1&_sid=118e6a123&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Xanthoceras_sorbifolium_seed_highmz.mzML	plant	plant_NOS	99658|Xanthoceras sorbifolium	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/5-yellowhorn-tree-xanthoceras-sorbifolium-aka-goldenhorn-raintree-chinese-flowering-chestnut-white-yellow-red-fragrant-flower-seeds-341611291?_pos=1&_sid=db976197f&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Sanvitalia_procumbens_seed_highmz.mzML	plant	plant_NOS	502543|Sanvitalia procumbens	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/150-yellow-creeping-zinnia-sanvitalia-procumbens-seeds-320140629?_pos=1&_sid=cfd0b1138&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Zinnia_haageana_seed_highmz.mzML	plant	plant_NOS	1525732|Zinnia haageana	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/75-mixed-colors-persian-carpet-zinnia-zinnia-haageana-flower-seeds-320140493?_pos=1&_sid=5cc93d269&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
MSV000099794	Zinnia_elegans_seed_highmz.mzML	plant	plant_NOS	34245|Zinnia elegans	2024	solid material, dried	acetonitrile-water-formic_acid(50:48:2)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	"SeedvilleUSA, https://seedvilleusa.com/products/250-purple-prince-zinnia-elegans-flower-seeds-320140382?_pos=1&_sid=4a00e1eb2&_ss=r
"	not applicable	not applicable	seed	not applicable	not applicable	not applicable	not applicable	2024	United States of America	not applicable	not applicable	not applicable
